Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
"BLOCK 910 (CIANO)","2017-11-23","14:00:00","32.76","33.44","32.18","19.41","0.00","557.17","6.54","236.98","1001.87","0.69",
"BLOCK 910 (CIANO)","2017-11-23","15:00:00","32.87","33.32","31.96","21.73","0.00","389.53","7.49","242.98","1001.66","0.62",
"BLOCK 910 (CIANO)","2017-11-23","16:00:00","30.14","32.13","28.42","38.05","0.00","189.85","11.02","236.72","1001.45","0.47",
"BLOCK 910 (CIANO)","2017-11-23","17:00:00","26.24","28.43","24.27","43.24","0.00","26.03","6.06","243.91","1001.40","0.21",
"BLOCK 910 (CIANO)","2017-11-23","18:00:00","23.27","24.33","20.66","48.33","0.00","0.00","3.16","243.86","1002.00","0.10",
"BLOCK 910 (CIANO)","2017-11-23","19:00:00","19.54","20.90","18.17","61.77","0.00","0.00","2.42","161.77","1002.41","0.04",
"BLOCK 910 (CIANO)","2017-11-23","20:00:00","17.75","18.63","16.42","69.03","0.00","0.00","1.43","127.65","1002.44","0.04",
"BLOCK 910 (CIANO)","2017-11-23","21:00:00","16.58","17.28","15.81","73.95","0.00","0.00","2.41","140.58","1002.46","0.05",
"BLOCK 910 (CIANO)","2017-11-23","22:00:00","16.14","17.38","15.53","72.16","0.00","0.00","7.14","148.82","1002.49","0.10",
"BLOCK 910 (CIANO)","2017-11-23","23:00:00","15.87","16.34","15.02","71.35","0.00","0.00","6.64","146.86","1002.44","0.09",
"BLOCK 910 (CIANO)","2017-11-24","00:00:00","16.67","17.22","15.30","67.46","0.00","0.00","5.05","129.34","1002.17","0.07",
"BLOCK 910 (CIANO)","2017-11-24","01:00:00","16.50","17.07","15.69","66.53","0.00","0.00","0.97","45.81","1002.11","0.00",
"BLOCK 910 (CIANO)","2017-11-24","02:00:00","14.66","15.69","14.11","78.13","0.00","0.00","2.51","280.31","1002.23","0.01",
"BLOCK 910 (CIANO)","2017-11-24","03:00:00","13.51","14.10","12.21","84.58","0.00","0.00","1.54","325.57","1002.18","0",
"BLOCK 910 (CIANO)","2017-11-24","04:00:00","11.79","12.30","11.46","89.37","0.00","0.00","2.62","133.06","1002.08","0",
"BLOCK 910 (CIANO)","2017-11-24","05:00:00","12.28","13.04","11.66","81.86","0.00","0.00","1.44","67.52","1002.20","0",
"BLOCK 910 (CIANO)","2017-11-24","06:00:00","11.22","12.20","10.72","76.16","0.00","1.00","2.63","58.47","1002.65","0.00",
"BLOCK 910 (CIANO)","2017-11-24","07:00:00","13.33","16.08","11.17","68.84","0.00","93.68","2.91","66.92","1003.17","0.06",
"BLOCK 910 (CIANO)","2017-11-24","08:00:00","19.37","22.77","16.11","48.28","0.00","292.57","4.49","62.23","1003.81","0.24",
"BLOCK 910 (CIANO)","2017-11-24","09:00:00","24.34","25.46","22.57","33.92","0.00","476.08","5.42","91.01","1004.49","0.44",
"BLOCK 910 (CIANO)","2017-11-24","10:00:00","26.92","28.26","25.17","30.19","0.00","614.63","1.01","112.40","1004.36","0.44",
"BLOCK 910 (CIANO)","2017-11-24","11:00:00","28.70","29.66","27.66","27.87","0.00","694.95","4.78","161.84","1003.94","0.62",
"BLOCK 910 (CIANO)","2017-11-24","12:00:00","29.93","30.62","29.21","27.61","0.00","710.75","7.74","186.01","1003.09","0.71",
"BLOCK 910 (CIANO)","2017-11-24","13:00:00","30.74","31.33","30.21","25.25","0.00","660.47","8.31","222.28","1002.37","0.73",
"BLOCK 910 (CIANO)","2017-11-24","14:00:00","31.05","31.63","30.58","22.19","0.00","552.15","8.40","229.81","1001.96","0.70",
"BLOCK 910 (CIANO)","2017-11-24","15:00:00","30.78","31.32","30.06","25.97","0.00","388.02","7.95","205.25","1001.72","0.58",
"BLOCK 910 (CIANO)","2017-11-24","16:00:00","28.57","30.12","27.07","42.88","0.00","193.13","8.93","205.44","1001.38","0.38",
"BLOCK 910 (CIANO)","2017-11-24","17:00:00","24.90","27.08","22.86","60.35","0.00","27.31","6.21","199.38","1001.41","0.14",
"BLOCK 910 (CIANO)","2017-11-24","18:00:00","21.68","22.87","20.77","78.26","0.00","0.00","3.93","185.04","1002.11","0.04",
"BLOCK 910 (CIANO)","2017-11-24","19:00:00","19.15","20.80","18.09","84.23","0.00","0.00","3.38","148.42","1002.54","0.02",
"BLOCK 910 (CIANO)","2017-11-24","20:00:00","17.91","18.30","17.52","91.03","0.00","0.00","2.74","149.00","1002.99","0.02",
"BLOCK 910 (CIANO)","2017-11-24","21:00:00","17.38","17.69","17.00","92.82","0.00","0.00","3.46","149.12","1003.31","0.02",
"BLOCK 910 (CIANO)","2017-11-24","22:00:00","16.37","16.99","15.91","83.90","0.00","0.00","4.10","130.87","1003.35","0.04",
"BLOCK 910 (CIANO)","2017-11-24","23:00:00","15.74","16.08","15.38","74.37","0.00","0.00","4.74","142.41","1003.50","0.07",
"BLOCK 910 (CIANO)","2017-11-25","00:00:00","15.12","15.99","14.11","68.94","0.00","0.00","4.31","134.49","1003.59","0.05",
"BLOCK 910 (CIANO)","2017-11-25","01:00:00","14.24","14.62","13.81","75.14","0.00","0.00","2.38","83.84","1003.59","0.02",
"BLOCK 910 (CIANO)","2017-11-25","02:00:00","13.61","14.19","13.10","82.82","0.00","0.00","3.55","47.59","1003.63","0.02",
"BLOCK 910 (CIANO)","2017-11-25","03:00:00","12.71","13.71","12.32","82.35","0.00","0.00","1.76","67.44","1003.72","0",
"BLOCK 910 (CIANO)","2017-11-25","04:00:00","12.17","12.88","11.24","81.72","0.00","0.00","1.95","49.04","1004.21","0.00",
"BLOCK 910 (CIANO)","2017-11-25","05:00:00","11.20","11.68","10.83","83.27","0.00","0.00","2.83","34.12","1004.44","0.01",
"BLOCK 910 (CIANO)","2017-11-25","06:00:00","10.88","11.29","10.48","80.87","0.00","0.92","3.44","38.34","1004.97","0.00",
"BLOCK 910 (CIANO)","2017-11-25","07:00:00","12.46","14.79","10.53","76.84","0.00","92.34","4.07","41.73","1005.66","0.05",
"BLOCK 910 (CIANO)","2017-11-25","08:00:00","17.49","19.91","14.79","61.18","0.00","291.70","4.29","14.84","1006.36","0.19",
"BLOCK 910 (CIANO)","2017-11-25","09:00:00","23.10","26.23","19.86","47.20","0.00","474.27","5.02","37.65","1007.21","0.37",
"BLOCK 910 (CIANO)","2017-11-25","10:00:00","26.94","27.96","26.13","33.92","0.00","609.68","5.67","146.47","1007.16","0.54",
"BLOCK 910 (CIANO)","2017-11-25","11:00:00","28.52","29.39","27.66","31.14","0.00","688.95","6.28","173.92","1006.82","0.63",
"BLOCK 910 (CIANO)","2017-11-25","12:00:00","29.14","29.59","28.72","33.79","0.00","699.37","6.62","221.19","1005.89","0.64",
"BLOCK 910 (CIANO)","2017-11-25","13:00:00","29.25","29.69","28.82","38.12","0.00","647.47","8.76","228.83","1005.00","0.63",
"BLOCK 910 (CIANO)","2017-11-25","14:00:00","29.09","29.54","28.58","41.49","0.00","535.98","8.53","227.78","1004.51","0.55",
"BLOCK 910 (CIANO)","2017-11-25","15:00:00","29.06","29.71","28.66","40.53","0.00","372.87","7.41","219.32","1004.31","0.46",
"BLOCK 910 (CIANO)","2017-11-25","16:00:00","28.25","29.01","27.37","42.59","0.00","192.95","6.70","211.69","1004.08","0.33",
"BLOCK 910 (CIANO)","2017-11-25","17:00:00","25.57","27.38","23.97","54.46","0.00","25.43","5.36","223.39","1003.92","0.15",
"BLOCK 910 (CIANO)","2017-11-25","18:00:00","22.80","23.99","21.82","67.89","0.00","0.00","4.21","238.16","1004.44","0.08",
"BLOCK 910 (CIANO)","2017-11-25","19:00:00","20.93","21.93","19.84","78.48","0.00","0.00","2.80","263.86","1004.66","0.03",
"BLOCK 910 (CIANO)","2017-11-25","20:00:00","19.59","20.56","18.86","85.22","0.00","0.00","1.90","262.13","1004.98","0.03",
"BLOCK 910 (CIANO)","2017-11-25","21:00:00","18.10","19.46","16.28","85.35","0.00","0.00","0.89","300.32","1005.15","0.02",
"BLOCK 910 (CIANO)","2017-11-25","22:00:00","16.02","16.89","15.54","90.05","0.00","0.00","1.35","147.87","1004.86","0.02",
"BLOCK 910 (CIANO)","2017-11-25","23:00:00","15.76","16.73","14.85","94.73","0.00","0.00","2.12","200.31","1005.01","0.02",
"BLOCK 910 (CIANO)","2017-11-26","00:00:00","15.64","16.67","14.67","97.25","0.00","0.00","2.43","261.42","1004.82","0",
"BLOCK 910 (CIANO)","2017-11-26","01:00:00","14.49","14.79","13.79","98.47","0.00","0.00","2.78","172.08","1004.83","0",
"BLOCK 910 (CIANO)","2017-11-26","02:00:00","13.75","14.03","13.14","99.07","0.00","0.00","0.32","63.78","1004.62","0",
"BLOCK 910 (CIANO)","2017-11-26","03:00:00","12.99","13.28","12.70","99.45","0.00","0.00","1.24","29.97","1004.47","0",
"BLOCK 910 (CIANO)","2017-11-26","04:00:00","12.97","13.17","12.75","99.63","0.10","0.00","2.18","24.92","1004.51","0",
"BLOCK 910 (CIANO)","2017-11-26","05:00:00","12.75","12.90","12.56","99.82","0.00","0.00","1.43","39.30","1004.62","0",
"BLOCK 910 (CIANO)","2017-11-26","06:00:00","12.16","12.61","11.88","99.98","0.00","0.89","2.43","49.34","1004.90","0",
"BLOCK 910 (CIANO)","2017-11-26","07:00:00","13.18","15.12","12.04","99.57","0.00","97.36","1.80","39.90","1005.47","0.02",
"BLOCK 910 (CIANO)","2017-11-26","08:00:00","16.93","19.77","15.13","95.73","0.00","287.35","1.38","7.27","1006.25","0.13",
"BLOCK 910 (CIANO)","2017-11-26","09:00:00","21.59","22.75","19.68","72.61","0.00","456.28","1.33","276.85","1006.94","0.28",
"BLOCK 910 (CIANO)","2017-11-26","10:00:00","23.94","25.92","22.73","61.21","0.00","593.45","3.06","282.91","1007.00","0.40",
"BLOCK 910 (CIANO)","2017-11-26","11:00:00","26.69","27.72","25.28","47.69","0.00","677.63","1.49","223.34","1006.33","0.48",
"BLOCK 910 (CIANO)","2017-11-26","12:00:00","27.99","28.70","27.46","42.52","0.00","689.80","5.05","240.47","1005.28","0.56",
"BLOCK 910 (CIANO)","2017-11-26","13:00:00","29.08","29.88","28.09","36.94","0.00","643.60","6.59","244.30","1004.25","0.60",
"BLOCK 910 (CIANO)","2017-11-26","14:00:00","30.20","30.74","29.60","35.80","0.00","533.77","5.96","239.43","1003.43","0.55",
"BLOCK 910 (CIANO)","2017-11-26","15:00:00","30.60","31.22","30.22","35.04","0.00","377.82","5.33","242.48","1002.81","0.45",
"BLOCK 910 (CIANO)","2017-11-26","16:00:00","30.54","31.37","29.95","36.55","0.00","187.10","3.52","264.02","1002.35","0.27",
"BLOCK 910 (CIANO)","2017-11-26","17:00:00","26.88","29.93","24.91","54.35","0.00","24.86","3.68","235.07","1002.05","0.11",
"BLOCK 910 (CIANO)","2017-11-26","18:00:00","23.27","24.95","21.79","67.18","0.00","0.00","3.98","197.83","1002.36","0.07",
"BLOCK 910 (CIANO)","2017-11-26","19:00:00","20.62","21.79","20.04","76.30","0.00","0.00","4.01","189.95","1002.76","0.05",
"BLOCK 910 (CIANO)","2017-11-26","20:00:00","18.84","20.05","17.37","81.35","0.00","0.00","2.37","155.56","1003.11","0.04",
"BLOCK 910 (CIANO)","2017-11-26","21:00:00","17.23","17.75","16.80","86.68","0.00","0.00","3.03","153.15","1003.24","0.03",
"BLOCK 910 (CIANO)","2017-11-26","22:00:00","16.69","17.27","16.32","91.28","0.00","0.00","2.36","150.98","1003.24","0.02",
"BLOCK 910 (CIANO)","2017-11-26","23:00:00","16.05","16.69","15.12","93.73","0.00","0.00","3.17","139.46","1003.19","0.02",
"BLOCK 910 (CIANO)","2017-11-27","00:00:00","16.00","16.47","15.57","92.13","0.00","0.00","2.93","139.31","1002.94","0",
"BLOCK 910 (CIANO)","2017-11-27","01:00:00","16.13","16.71","15.74","89.12","0.00","0.00","4.45","154.06","1002.56","0.01",
"BLOCK 910 (CIANO)","2017-11-27","02:00:00","14.67","16.07","13.48","88.42","0.00","0.00","2.71","123.16","1002.28","0.00",
"BLOCK 910 (CIANO)","2017-11-27","03:00:00","13.50","14.55","12.53","89.70","0.00","0.00","2.18","54.95","1002.15","0",
"BLOCK 910 (CIANO)","2017-11-27","04:00:00","12.67","13.20","12.19","92.83","0.00","0.00","1.49","101.99","1002.07","0",
"BLOCK 910 (CIANO)","2017-11-27","05:00:00","13.11","14.01","12.09","91.98","0.00","0.00","2.74","155.77","1002.52","0",
"BLOCK 910 (CIANO)","2017-11-27","06:00:00","12.59","13.45","11.67","91.28","0.00","0.75","3.29","139.53","1002.75","0",
"BLOCK 910 (CIANO)","2017-11-27","07:00:00","13.83","16.32","12.58","87.30","0.00","85.77","3.81","152.42","1003.43","0.03",
"BLOCK 910 (CIANO)","2017-11-27","08:00:00","19.38","21.83","16.33","70.43","0.00","280.77","0.84","31.91","1004.00","0.15",
"BLOCK 910 (CIANO)","2017-11-27","09:00:00","23.33","25.47","21.19","59.75","0.00","460.03","1.67","131.85","1004.58","0.30",
"BLOCK 910 (CIANO)","2017-11-27","10:00:00","26.03","26.74","25.18","49.03","0.00","599.23","5.78","161.08","1004.70","0.47",
"BLOCK 910 (CIANO)","2017-11-27","11:00:00","27.52","28.61","26.41","43.48","0.00","679.57","6.06","178.97","1003.98","0.56",
"BLOCK 910 (CIANO)","2017-11-27","12:00:00","28.96","30.00","28.07","38.15","0.00","695.67","6.24","175.39","1002.78","0.62",
"BLOCK 910 (CIANO)","2017-11-27","13:00:00","30.16","31.12","29.64","38.92","0.00","644.20","6.36","189.83","1001.95","0.61",
"BLOCK 910 (CIANO)","2017-11-27","14:00:00","30.58","31.19","30.11","40.95","0.00","534.62","8.08","190.10","1001.05","0.57",
"BLOCK 910 (CIANO)","2017-11-27","15:00:00","29.58","30.73","28.25","39.10","0.00","378.10","10.04","198.68","1000.70","0.52",
"BLOCK 910 (CIANO)","2017-11-27","16:00:00","27.41","28.38","26.45","50.17","0.00","189.25","7.44","212.41","1000.49","0.30",
"BLOCK 910 (CIANO)","2017-11-27","17:00:00","24.65","26.51","22.89","64.39","0.00","26.93","4.54","212.22","1000.13","0.10",
"BLOCK 910 (CIANO)","2017-11-27","18:00:00","22.10","22.93","21.13","78.30","0.00","0.00","5.13","179.36","1000.29","0.06",
"BLOCK 910 (CIANO)","2017-11-27","19:00:00","20.15","21.13","19.06","87.78","0.00","0.00","4.77","158.36","1000.58","0.02",
"BLOCK 910 (CIANO)","2017-11-27","20:00:00","19.34","19.87","18.22","93.78","0.00","0.00","2.91","151.33","1001.23","0.02",
"BLOCK 910 (CIANO)","2017-11-27","21:00:00","18.30","18.75","18.07","97.03","0.00","0.00","1.87","67.45","1001.70","0.01",
"BLOCK 910 (CIANO)","2017-11-27","22:00:00","18.65","18.98","18.21","98.52","0.10","0.00","3.44","66.04","1001.79","0.01",
"BLOCK 910 (CIANO)","2017-11-27","23:00:00","17.71","18.21","17.35","99.03","0.00","0.00","2.42","67.92","1001.83","0.01",
"BLOCK 910 (CIANO)","2017-11-28","00:00:00","17.56","18.01","17.25","99.38","0.00","0.00","4.12","139.55","1001.37","0",
"BLOCK 910 (CIANO)","2017-11-28","01:00:00","16.83","17.26","16.40","99.58","0.10","0.00","4.71","105.63","1001.15","0",
"BLOCK 910 (CIANO)","2017-11-28","02:00:00","15.80","16.43","14.73","99.72","0.00","0.00","2.07","29.15","1001.20","0",
"BLOCK 910 (CIANO)","2017-11-28","03:00:00","14.77","15.56","14.21","99.78","0.00","0.00","5.11","25.64","1001.28","0",
"BLOCK 910 (CIANO)","2017-11-28","04:00:00","15.20","15.44","14.76","99.92","0.00","0.00","6.29","17.55","1001.34","0",
"BLOCK 910 (CIANO)","2017-11-28","05:00:00","14.43","15.35","13.73","100.00","0.00","0.00","3.93","59.93","1001.43","0",
"BLOCK 910 (CIANO)","2017-11-28","06:00:00","13.33","13.97","12.74","100.00","0.10","2.98","2.49","71.52","1001.86","0",
"BLOCK 910 (CIANO)","2017-11-28","07:00:00","14.86","17.25","12.89","98.75","0.00","142.68","3.83","44.72","1002.65","0.04",
"BLOCK 910 (CIANO)","2017-11-28","08:00:00","19.16","20.56","17.16","81.44","0.00","168.28","3.39","83.47","1003.59","0.09",
"BLOCK 910 (CIANO)","2017-11-28","09:00:00","23.52","25.95","20.50","60.20","0.00","442.53","3.20","123.66","1004.64","0.31",
"BLOCK 910 (CIANO)","2017-11-28","10:00:00","25.15","25.98","24.65","53.04","0.00","586.42","5.76","285.33","1005.22","0.44",
"BLOCK 910 (CIANO)","2017-11-28","11:00:00","25.23","26.18","24.40","56.94","0.00","581.32","7.36","282.03","1004.77","0.43",
"BLOCK 910 (CIANO)","2017-11-28","12:00:00","26.27","27.70","25.11","55.13","0.00","609.50","6.14","272.87","1004.25","0.46",
"BLOCK 910 (CIANO)","2017-11-28","13:00:00","27.58","28.47","26.79","48.23","0.00","613.43","5.28","263.02","1003.50","0.50",
"BLOCK 910 (CIANO)","2017-11-28","14:00:00","28.36","29.00","27.68","46.32","0.00","492.92","6.79","254.05","1003.33","0.47",
"BLOCK 910 (CIANO)","2017-11-28","15:00:00","28.08","28.60","27.57","48.37","0.00","259.07","6.09","265.74","1003.02","0.33",
"BLOCK 910 (CIANO)","2017-11-28","16:00:00","26.75","27.67","25.44","59.71","0.00","95.14","5.40","259.79","1002.82","0.18",
"BLOCK 910 (CIANO)","2017-11-28","17:00:00","23.98","25.44","22.67","72.78","0.00","21.96","10.02","264.37","1003.35","0.13",
"BLOCK 910 (CIANO)","2017-11-28","18:00:00","21.95","22.69","21.25","79.39","0.00","0.00","4.92","281.40","1003.86","0.05",
"BLOCK 910 (CIANO)","2017-11-28","19:00:00","20.66","21.27","20.16","83.63","0.00","0.00","3.44","278.51","1004.12","0.02",
"BLOCK 910 (CIANO)","2017-11-28","20:00:00","19.26","20.15","18.82","88.70","0.00","0.00","1.80","285.78","1004.16","0.02",
"BLOCK 910 (CIANO)","2017-11-28","21:00:00","18.26","19.06","16.75","93.23","0.00","0.00","1.13","254.72","1004.31","0.01",
"BLOCK 910 (CIANO)","2017-11-28","22:00:00","15.99","16.73","15.51","95.60","0.00","0.00","1.85","144.62","1004.41","0.01",
"BLOCK 910 (CIANO)","2017-11-28","23:00:00","15.64","16.59","14.23","97.57","0.00","0.00","1.55","141.63","1004.30","0.01",
"BLOCK 910 (CIANO)","2017-11-29","00:00:00","14.80","15.32","14.41","98.15","0.00","0.00","1.45","51.10","1003.85","0",
"BLOCK 910 (CIANO)","2017-11-29","01:00:00","15.19","15.96","14.76","98.25","0.00","0.00","3.22","154.33","1003.77","0",
"BLOCK 910 (CIANO)","2017-11-29","02:00:00","14.86","15.68","14.31","98.42","0.00","0.00","3.95","151.36","1003.65","0",
"BLOCK 910 (CIANO)","2017-11-29","03:00:00","15.16","15.60","14.77","96.28","0.00","0.00","2.77","154.42","1003.65","0",
"BLOCK 910 (CIANO)","2017-11-29","04:00:00","14.54","15.65","13.17","94.73","0.00","0.00","2.64","105.60","1003.58","0",
"BLOCK 910 (CIANO)","2017-11-29","05:00:00","13.60","14.16","13.13","91.45","0.00","0.00","3.13","30.73","1003.68","0",
"BLOCK 910 (CIANO)","2017-11-29","06:00:00","14.04","14.71","13.05","93.35","0.00","0.56","2.65","9.55","1004.42","0",
"BLOCK 910 (CIANO)","2017-11-29","07:00:00","14.71","16.07","13.55","93.80","0.00","84.72","1.37","182.60","1005.29","0.02",
"BLOCK 910 (CIANO)","2017-11-29","08:00:00","18.46","20.82","16.06","82.25","0.00","271.65","1.41","239.39","1006.59","0.14",
"BLOCK 910 (CIANO)","2017-11-29","09:00:00","22.19","23.29","20.76","70.52","0.00","443.17","0.69","327.94","1007.40","0.27",
"BLOCK 910 (CIANO)","2017-11-29","10:00:00","24.15","25.72","23.11","62.37","0.00","582.12","5.16","142.66","1007.42","0.39",
"BLOCK 910 (CIANO)","2017-11-29","11:00:00","26.60","27.41","25.50","53.59","0.00","656.90","3.03","178.67","1006.98","0.48",
"BLOCK 910 (CIANO)","2017-11-29","12:00:00","27.66","28.38","26.97","48.72","0.00","672.12","5.01","251.83","1006.24","0.53",
"BLOCK 910 (CIANO)","2017-11-29","13:00:00","28.85","29.78","28.11","43.42","0.00","627.78","6.10","245.55","1005.39","0.55",
"BLOCK 910 (CIANO)","2017-11-29","14:00:00","29.83","30.36","29.18","41.70","0.00","522.00","5.57","240.16","1004.75","0.51",
"BLOCK 910 (CIANO)","2017-11-29","15:00:00","29.82","30.08","29.44","41.47","0.00","361.87","6.72","256.63","1004.25","0.44",
"BLOCK 910 (CIANO)","2017-11-29","16:00:00","28.68","29.88","26.51","46.63","0.00","182.73","8.30","263.23","1004.07","0.35",
"BLOCK 910 (CIANO)","2017-11-29","17:00:00","24.61","26.52","22.99","61.54","0.00","24.03","8.65","263.34","1004.20","0.17",
"BLOCK 910 (CIANO)","2017-11-29","18:00:00","21.87","23.01","20.80","68.92","0.00","0.00","6.00","263.14","1004.96","0.10",
"BLOCK 910 (CIANO)","2017-11-29","19:00:00","19.96","20.80","19.42","75.88","0.00","0.00","4.28","260.87","1005.52","0.05",
"BLOCK 910 (CIANO)","2017-11-29","20:00:00","18.76","19.43","17.19","80.31","0.00","0.00","2.36","271.93","1005.67","0.04",
"BLOCK 910 (CIANO)","2017-11-29","21:00:00","16.15","17.17","15.60","85.88","0.00","0.00","0.84","11.79","1005.83","0.02",
"BLOCK 910 (CIANO)","2017-11-29","22:00:00","17.00","17.76","15.48","88.67","0.00","0.00","1.79","315.77","1005.85","0.02",
"BLOCK 910 (CIANO)","2017-11-29","23:00:00","14.89","15.50","14.47","92.38","0.00","0.00","1.44","62.23","1005.47","0.02",
"BLOCK 910 (CIANO)","2017-11-30","00:00:00","14.44","14.93","13.97","95.32","0.00","0.00","2.04","166.26","1005.19","0",
"BLOCK 910 (CIANO)","2017-11-30","01:00:00","14.40","15.10","13.82","96.42","0.00","0.00","1.77","332.30","1004.85","0",
"BLOCK 910 (CIANO)","2017-11-30","02:00:00","13.61","14.32","12.78","97.35","0.00","0.00","1.43","90.49","1004.38","0",
"BLOCK 910 (CIANO)","2017-11-30","03:00:00","13.47","14.12","12.94","97.27","0.00","0.00","0.41","197.27","1003.81","0",
"BLOCK 910 (CIANO)","2017-11-30","04:00:00","13.16","13.69","11.93","97.15","0.00","0.00","1.38","202.68","1003.70","0",
"BLOCK 910 (CIANO)","2017-11-30","05:00:00","12.77","13.52","11.64","97.33","0.00","0.00","1.46","228.47","1003.91","0",
"BLOCK 910 (CIANO)","2017-11-30","06:00:00","12.31","13.54","11.58","97.87","0.00","1.73","1.72","168.59","1004.42","0",
"BLOCK 910 (CIANO)","2017-11-30","07:00:00","13.66","16.74","11.47","96.05","0.10","113.35","1.03","144.96","1005.26","0.03",
"BLOCK 910 (CIANO)","2017-11-30","08:00:00","18.36","19.64","16.73","78.35","0.00","197.03","3.58","327.73","1005.82","0.11",
"BLOCK 910 (CIANO)","2017-11-30","09:00:00","20.30","21.49","19.52","67.58","0.00","322.10","5.50","298.81","1006.30","0.22",
"BLOCK 910 (CIANO)","2017-11-30","10:00:00","22.95","24.21","21.32","58.13","0.00","571.50","8.52","306.03","1006.08","0.39",
"BLOCK 910 (CIANO)","2017-11-30","11:00:00","25.73","27.17","24.09","47.47","0.00","632.25","9.47","295.38","1005.44","0.52",
"BLOCK 910 (CIANO)","2017-11-30","12:00:00","27.54","28.78","26.15","41.37","0.00","631.75","8.45","291.53","1004.45","0.57",
"BLOCK 910 (CIANO)","2017-11-30","13:00:00","29.15","29.88","28.41","36.54","0.00","612.95","8.66","291.58","1003.53","0.62",
"BLOCK 910 (CIANO)","2017-11-30","14:00:00","30.70","31.60","29.78","32.63","0.00","536.75","9.35","294.42","1002.80","0.64",
"BLOCK 910 (CIANO)","2017-11-30","15:00:00","30.17","31.49","28.74","39.93","0.00","363.63","11.46","263.50","1002.39","0.54",
"BLOCK 910 (CIANO)","2017-11-30","16:00:00","27.12","28.79","25.16","48.64","0.00","141.92","11.31","258.40","1002.13","0.35",
"BLOCK 910 (CIANO)","2017-11-30","17:00:00","23.36","25.18","21.82","59.72","0.00","12.19","7.54","259.64","1002.11","0.15",
"BLOCK 910 (CIANO)","2017-11-30","18:00:00","21.02","21.82","20.47","70.79","0.00","0.00","6.99","253.90","1002.34","0.10",
"BLOCK 910 (CIANO)","2017-11-30","19:00:00","19.96","20.50","19.52","79.75","0.00","0.00","5.25","270.75","1002.51","0.05",
"BLOCK 910 (CIANO)","2017-11-30","20:00:00","18.27","19.70","16.73","82.63","0.00","0.00","0.70","29.71","1002.78","0.02",
"BLOCK 910 (CIANO)","2017-11-30","21:00:00","16.61","17.13","16.23","88.53","0.00","0.00","0.50","36.23","1002.74","0.01",
"BLOCK 910 (CIANO)","2017-11-30","22:00:00","17.13","18.17","16.12","90.85","0.00","0.00","1.40","293.70","1002.46","0.02",
"BLOCK 910 (CIANO)","2017-11-30","23:00:00","17.35","18.07","15.66","90.47","0.00","0.00","1.20","312.59","1002.54","0.02",
"BLOCK 910 (CIANO)","2017-12-01","00:00:00","15.83","16.16","15.35","91.27","0.00","0.00","5.46","117.13","1002.64","0.01",
"BLOCK 910 (CIANO)","2017-12-01","01:00:00","14.96","15.78","14.40","87.52","0.00","0.00","5.57","144.95","1002.92","0.02",
"BLOCK 910 (CIANO)","2017-12-01","02:00:00","14.91","15.53","14.39","90.35","0.00","0.00","5.98","121.37","1002.75","0.01",
"BLOCK 910 (CIANO)","2017-12-01","03:00:00","15.78","16.02","15.34","91.40","0.00","0.00","7.72","114.31","1002.95","0.02",
"BLOCK 910 (CIANO)","2017-12-01","04:00:00","16.18","16.58","15.73","92.12","0.00","0.00","8.70","102.62","1003.09","0.02",
"BLOCK 910 (CIANO)","2017-12-01","05:00:00","16.72","16.96","16.41","90.70","0.00","0.00","8.66","110.53","1003.20","0.02",
"BLOCK 910 (CIANO)","2017-12-01","06:00:00","16.64","16.97","16.20","91.20","0.00","0.31","6.37","108.55","1003.51","0.00",
"BLOCK 910 (CIANO)","2017-12-01","07:00:00","16.14","16.88","15.68","91.02","0.00","33.34","5.21","117.11","1003.99","0.01",
"BLOCK 910 (CIANO)","2017-12-01","08:00:00","19.02","21.10","16.88","83.97","0.00","233.90","6.39","109.04","1005.13","0.12",
"BLOCK 910 (CIANO)","2017-12-01","09:00:00","21.52","22.59","20.74","79.43","0.00","290.17","11.08","109.76","1005.77","0.18",
"BLOCK 910 (CIANO)","2017-12-01","10:00:00","23.22","24.82","22.35","75.11","0.00","477.00","10.59","133.66","1006.08","0.28",
"BLOCK 910 (CIANO)","2017-12-01","11:00:00","25.36","26.29","24.21","65.36","0.00","662.30","11.11","146.50","1005.48","0.43",
"BLOCK 910 (CIANO)","2017-12-01","12:00:00","26.40","27.07","25.74","57.77","0.00","558.72","9.99","171.99","1004.68","0.45",
"BLOCK 910 (CIANO)","2017-12-01","13:00:00","26.51","27.02","25.95","52.64","0.00","358.68","8.14","180.75","1003.79","0.37",
"BLOCK 910 (CIANO)","2017-12-01","14:00:00","26.73","27.37","26.24","48.05","0.00","302.17","7.68","173.45","1003.20","0.36",
"BLOCK 910 (CIANO)","2017-12-01","15:00:00","26.84","27.92","26.17","48.64","0.00","286.50","6.01","170.05","1002.84","0.33",
"BLOCK 910 (CIANO)","2017-12-01","16:00:00","26.76","27.69","26.22","46.98","0.00","162.97","4.43","211.61","1002.72","0.23",
"BLOCK 910 (CIANO)","2017-12-01","17:00:00","24.53","26.28","23.03","54.38","0.00","24.57","3.17","212.31","1002.71","0.09",
