Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
"BLOCK 1101","2019-07-12","13:00:00","36.41","37.34","35.92","44.36","0.00","861.50","23.21","205.18","1005.13","0.97",
"BLOCK 1101","2019-07-12","14:00:00","36.82","37.72","36.16","43.61","0.00","775.22","23.82","215.85","1004.59","0.96",
"BLOCK 1101","2019-07-12","15:00:00","36.55","37.62","35.55","43.14","0.00","644.07","23.49","211.38","1003.47","0.91",
"BLOCK 1101","2019-07-12","16:00:00","35.60","36.14","34.72","43.92","0.00","474.28","21.37","213.23","1002.92","0.79",
"BLOCK 1101","2019-07-12","17:00:00","34.62","35.51","33.92","49.43","0.00","343.87","16.61","188.52","1003.89","0.62",
"BLOCK 1101","2019-07-12","18:00:00","34.35","35.18","33.28","46.75","0.00","173.52","10.04","131.70","1005.11","0.45",
"BLOCK 1101","2019-07-12","19:00:00","33.39","33.90","32.42","46.76","0.00","28.21","8.55","183.60","1004.61","0.33",
"BLOCK 1101","2019-07-12","20:00:00","32.03","32.52","31.03","54.74","0.00","0.05","6.81","122.51","1006.38","0.26",
"BLOCK 1101","2019-07-12","21:00:00","30.51","31.09","30.30","52.79","0.00","0.05","12.27","107.26","1007.35","0.36",
"BLOCK 1101","2019-07-12","22:00:00","31.07","31.63","30.45","50.62","0.00","0.08","10.55","107.91","1007.99","0.35",
"BLOCK 1101","2019-07-12","23:00:00","30.54","31.34","29.78","54.13","0.00","0.07","7.10","104.07","1007.63","0.26",
"BLOCK 1101","2019-07-13","00:00:00","29.28","29.79","28.94","59.69","0.00","0.04","3.51","57.34","1007.03","0.09",
"BLOCK 1101","2019-07-13","01:00:00","28.74","29.13","28.38","61.07","0.00","0.04","6.27","161.34","1007.07","0.15",
"BLOCK 1101","2019-07-13","02:00:00","28.72","28.87","28.51","63.26","0.00","0.07","6.32","136.97","1006.89","0.14",
"BLOCK 1101","2019-07-13","03:00:00","28.41","28.54","28.18","65.44","0.00","0.11","4.29","132.43","1006.80","0.09",
"BLOCK 1101","2019-07-13","04:00:00","28.07","28.33","27.62","67.95","0.00","0.10","4.35","140.82","1007.03","0.08",
"BLOCK 1101","2019-07-13","05:00:00","27.46","27.61","27.34","70.57","0.00","2.32","4.66","110.27","1007.53","0.08",
"BLOCK 1101","2019-07-13","06:00:00","27.86","28.50","27.44","68.93","0.00","51.45","6.24","108.33","1008.27","0.14",
"BLOCK 1101","2019-07-13","07:00:00","29.88","31.29","28.47","63.99","0.00","257.87","8.04","110.11","1008.97","0.30",
"BLOCK 1101","2019-07-13","08:00:00","32.08","33.07","31.30","60.53","0.00","504.63","10.89","136.55","1009.43","0.50",
"BLOCK 1101","2019-07-13","09:00:00","33.25","34.08","32.50","53.67","0.00","650.13","12.07","144.59","1009.54","0.64",
"BLOCK 1101","2019-07-13","10:00:00","34.33","35.38","33.24","49.57","0.00","790.17","13.23","156.49","1009.46","0.77",
"BLOCK 1101","2019-07-13","11:00:00","35.08","35.89","34.15","49.56","0.00","835.62","17.24","181.03","1009.03","0.83",
"BLOCK 1101","2019-07-13","12:00:00","35.34","36.89","34.13","49.95","0.00","873.42","17.80","186.31","1008.72","0.85",
"BLOCK 1101","2019-07-13","13:00:00","35.75","36.65","34.79","42.60","0.00","869.33","19.39","194.99","1008.18","0.95",
"BLOCK 1101","2019-07-13","14:00:00","36.20","37.32","35.61","37.87","0.00","783.13","18.79","202.96","1007.29","0.97",
"BLOCK 1101","2019-07-13","15:00:00","35.90","37.41","35.09","40.30","0.00","644.68","18.58","196.10","1006.91","0.88",
"BLOCK 1101","2019-07-13","16:00:00","35.42","36.18","34.74","39.65","0.00","472.80","18.52","193.22","1006.55","0.80",
"BLOCK 1101","2019-07-13","17:00:00","34.98","35.75","34.36","38.28","0.00","280.58","16.96","195.61","1006.30","0.71",
"BLOCK 1101","2019-07-13","18:00:00","33.94","34.76","33.01","44.60","0.00","106.78","13.89","187.54","1006.57","0.50",
"BLOCK 1101","2019-07-13","19:00:00","32.40","33.26","31.60","52.08","0.00","9.58","10.14","168.99","1007.03","0.31",
"BLOCK 1101","2019-07-13","20:00:00","30.99","31.67","30.58","62.30","0.00","0.06","7.70","170.83","1007.23","0.23",
"BLOCK 1101","2019-07-13","21:00:00","30.07","30.58","29.67","68.60","0.00","0.07","6.52","191.56","1008.37","0.17",
"BLOCK 1101","2019-07-13","22:00:00","29.49","29.83","29.27","72.49","0.00","0.05","5.94","201.29","1008.94","0.14",
"BLOCK 1101","2019-07-13","23:00:00","29.27","29.66","29.00","77.80","0.00","0.02","6.63","186.65","1009.27","0.12",
"BLOCK 1101","2019-07-14","00:00:00","28.78","29.07","28.45","79.70","0.00","0.04","2.88","164.58","1009.28","0.02",
"BLOCK 1101","2019-07-14","01:00:00","28.10","28.45","27.73","79.19","0.00","0.07","3.01","108.29","1009.02","0.03",
"BLOCK 1101","2019-07-14","02:00:00","27.59","27.85","27.19","79.71","0.00","0.10","2.94","107.22","1008.63","0.02",
"BLOCK 1101","2019-07-14","03:00:00","27.04","27.29","26.59","79.42","0.00","0.11","2.80","134.49","1008.40","0.02",
"BLOCK 1101","2019-07-14","04:00:00","26.37","26.59","26.18","81.73","0.00","0.11","3.10","109.72","1008.53","0.02",
"BLOCK 1101","2019-07-14","05:00:00","26.02","26.23","25.91","82.78","0.00","2.78","2.36","112.83","1008.80","0.01",
"BLOCK 1101","2019-07-14","06:00:00","26.94","28.95","26.00","81.76","0.00","76.06","2.58","63.73","1009.30","0.06",
"BLOCK 1101","2019-07-14","07:00:00","30.14","30.94","28.99","73.78","0.00","234.25","6.68","149.69","1009.79","0.23",
"BLOCK 1101","2019-07-14","08:00:00","32.66","34.00","30.93","58.29","0.00","495.68","8.57","162.18","1009.86","0.50",
"BLOCK 1101","2019-07-14","09:00:00","34.53","35.43","33.75","48.12","0.00","679.17","8.05","162.99","1010.00","0.68",
"BLOCK 1101","2019-07-14","10:00:00","36.46","37.50","35.43","42.40","0.00","778.85","7.26","199.12","1010.05","0.79",
"BLOCK 1101","2019-07-14","11:00:00","36.60","37.68","35.47","43.58","0.00","808.72","11.63","200.57","1009.62","0.87",
"BLOCK 1101","2019-07-14","12:00:00","37.36","38.74","36.08","44.32","0.00","843.45","13.46","214.85","1008.81","0.92",
"BLOCK 1101","2019-07-14","13:00:00","37.98","38.95","37.06","41.79","0.00","862.83","16.18","218.23","1008.11","1.00",
"BLOCK 1101","2019-07-14","14:00:00","38.49","39.61","37.41","37.12","0.00","773.62","20.08","219.69","1007.54","1.00",
"BLOCK 1101","2019-07-14","15:00:00","38.57","39.52","37.95","35.25","0.00","641.62","21.34","229.91","1006.74","1.00",
"BLOCK 1101","2019-07-14","16:00:00","37.96","38.92","37.13","34.96","0.00","472.65","21.29","236.26","1006.05","0.96",
"BLOCK 1101","2019-07-14","17:00:00","37.07","37.83","36.36","37.48","0.00","279.33","20.33","241.67","1005.48","0.82",
"BLOCK 1101","2019-07-14","18:00:00","35.91","36.75","34.95","39.57","0.00","105.60","17.67","241.62","1005.40","0.65",
"BLOCK 1101","2019-07-14","19:00:00","34.08","34.95","33.10","45.45","0.00","9.71","11.04","250.45","1005.99","0.40",
"BLOCK 1101","2019-07-14","20:00:00","32.62","33.15","32.04","53.01","0.00","0.05","9.28","241.35","1006.65","0.33",
"BLOCK 1101","2019-07-14","21:00:00","31.39","32.06","30.71","58.48","0.00","0.04","4.49","206.44","1007.34","0.18",
"BLOCK 1101","2019-07-14","22:00:00","30.41","30.70","30.19","68.12","0.00","0.07","8.24","198.78","1007.47","0.20",
"BLOCK 1101","2019-07-14","23:00:00","30.01","30.37","29.60","77.05","0.00","0.06","8.98","191.69","1007.48","0.15",
"BLOCK 1101","2019-07-15","00:00:00","29.27","29.62","29.00","77.20","0.00","0.04","4.20","194.04","1007.44","0.05",
"BLOCK 1101","2019-07-15","01:00:00","28.60","29.02","28.03","76.67","0.00","0.04","1.61","126.90","1007.34","0.00",
"BLOCK 1101","2019-07-15","02:00:00","28.01","28.31","27.64","77.07","0.00","0.08","3.20","84.98","1007.04","0.03",
"BLOCK 1101","2019-07-15","03:00:00","27.32","27.72","27.15","77.03","0.00","0.11","2.85","120.74","1007.08","0.03",
"BLOCK 1101","2019-07-15","04:00:00","27.40","28.01","27.16","77.01","0.00","0.10","3.91","129.48","1007.37","0.04",
"BLOCK 1101","2019-07-15","05:00:00","28.00","28.26","27.74","78.21","0.00","4.75","7.01","153.46","1007.47","0.08",
"BLOCK 1101","2019-07-15","06:00:00","28.10","29.70","27.42","81.48","0.00","101.43","6.15","133.87","1007.75","0.11",
"BLOCK 1101","2019-07-15","07:00:00","30.66","31.75","29.58","73.96","0.00","292.00","10.61","148.05","1008.00","0.29",
"BLOCK 1101","2019-07-15","08:00:00","32.68","33.74","31.57","59.31","0.00","490.30","9.05","137.63","1008.22","0.49",
"BLOCK 1101","2019-07-15","09:00:00","34.60","35.50","33.36","51.20","0.00","654.43","8.40","138.61","1007.94","0.65",
"BLOCK 1101","2019-07-15","10:00:00","36.74","37.93","35.38","40.89","0.00","784.90","7.48","180.87","1007.54","0.81",
"BLOCK 1101","2019-07-15","11:00:00","38.66","39.71","37.65","35.90","0.00","866.67","7.68","214.43","1006.86","0.93",
"BLOCK 1101","2019-07-15","12:00:00","38.75","39.74","37.81","40.43","0.00","892.00","12.34","207.67","1006.19","1.00",
"BLOCK 1101","2019-07-15","13:00:00","39.22","40.10","38.46","36.58","0.00","865.67","19.25","219.88","1005.44","1.00",
"BLOCK 1101","2019-07-15","14:00:00","38.75","39.79","37.96","36.94","0.00","781.57","19.70","217.41","1004.63","1.00",
"BLOCK 1101","2019-07-15","15:00:00","39.03","39.75","38.46","33.91","0.00","648.20","21.45","244.82","1003.90","1.00",
"BLOCK 1101","2019-07-15","16:00:00","38.80","39.58","38.15","32.70","0.00","475.28","21.97","247.97","1003.08","1.00",
"BLOCK 1101","2019-07-15","17:00:00","38.00","38.88","36.74","32.95","0.00","279.45","20.60","262.77","1002.53","0.90",
"BLOCK 1101","2019-07-15","18:00:00","36.35","37.31","35.09","37.83","0.00","103.58","18.51","259.20","1002.50","0.70",
"BLOCK 1101","2019-07-15","19:00:00","34.01","35.31","33.03","46.54","0.00","9.10","13.09","242.48","1002.94","0.43",
"BLOCK 1101","2019-07-15","20:00:00","31.93","33.02","31.26","56.15","0.00","0.05","9.15","192.88","1003.92","0.30",
"BLOCK 1101","2019-07-15","21:00:00","31.00","31.36","30.72","64.77","0.00","0.05","11.62","173.84","1004.91","0.27",
"BLOCK 1101","2019-07-15","22:00:00","30.60","30.73","30.39","69.13","0.00","0.07","14.29","164.63","1005.82","0.25",
"BLOCK 1101","2019-07-15","23:00:00","29.96","30.45","29.66","70.58","0.00","0.07","13.09","154.88","1006.40","0.23",
"BLOCK 1101","2019-07-16","00:00:00","29.93","30.26","29.65","69.19","0.00","0.05","9.36","142.21","1007.17","0.17",
"BLOCK 1101","2019-07-16","01:00:00","29.39","29.94","28.86","74.54","0.00","0.03","7.31","130.04","1007.26","0.11",
"BLOCK 1101","2019-07-16","02:00:00","29.06","29.52","28.48","75.28","0.00","0.04","4.66","88.66","1008.01","0.07",
"BLOCK 1101","2019-07-16","03:00:00","28.31","28.54","28.08","76.52","0.00","0.07","9.27","141.00","1006.68","0.12",
"BLOCK 1101","2019-07-16","04:00:00","27.29","28.18","27.00","77.87","0.00","0.10","6.54","114.14","1007.20","0.08",
"BLOCK 1101","2019-07-16","05:00:00","27.27","27.54","26.98","76.97","0.00","7.12","3.67","88.82","1007.74","0.04",
"BLOCK 1101","2019-07-16","06:00:00","27.97","28.85","27.23","74.92","0.00","119.88","5.06","119.20","1008.36","0.14",
"BLOCK 1101","2019-07-16","07:00:00","30.29","31.30","28.86","68.07","0.00","224.73","10.34","144.85","1008.71","0.29",
"BLOCK 1101","2019-07-16","08:00:00","32.78","34.20","30.95","61.78","0.00","539.33","19.75","152.78","1009.13","0.56",
"BLOCK 1101","2019-07-16","09:00:00","34.36","35.63","33.36","53.72","0.00","619.67","21.13","157.46","1009.34","0.71",
"BLOCK 1101","2019-07-16","10:00:00","35.33","36.55","34.54","52.14","0.00","702.02","21.05","170.36","1009.24","0.78",
"BLOCK 1101","2019-07-16","11:00:00","36.29","37.33","35.32","48.81","0.00","845.80","21.40","177.67","1008.96","0.90",
"BLOCK 1101","2019-07-16","12:00:00","36.87","37.90","36.01","45.10","0.00","855.67","22.32","191.48","1008.38","0.97",
"BLOCK 1101","2019-07-16","13:00:00","37.09","38.11","36.26","41.93","0.00","827.37","25.46","199.78","1007.83","1.00",
"BLOCK 1101","2019-07-16","14:00:00","36.52","37.47","35.96","45.11","0.00","741.68","25.47","201.61","1007.12","0.93",
"BLOCK 1101","2019-07-16","15:00:00","36.08","36.92","35.39","44.50","0.00","612.13","25.91","201.58","1006.50","0.89",
"BLOCK 1101","2019-07-16","16:00:00","35.55","36.25","34.49","47.29","0.00","446.65","23.20","202.92","1006.16","0.76",
"BLOCK 1101","2019-07-16","17:00:00","34.47","35.24","33.13","54.14","0.00","313.52","23.59","209.94","1005.57","0.61",
"BLOCK 1101","2019-07-16","18:00:00","32.74","33.53","31.99","58.89","0.00","105.27","20.27","187.59","1006.07","0.43",
"BLOCK 1101","2019-07-16","19:00:00","31.34","32.05","30.80","65.94","0.00","27.54","19.19","163.14","1007.46","0.31",
"BLOCK 1101","2019-07-16","20:00:00","30.65","30.97","30.52","69.82","0.00","0.06","13.36","155.14","1008.14","0.24",
"BLOCK 1101","2019-07-16","21:00:00","30.65","30.75","30.52","67.37","0.00","0.07","17.63","153.78","1008.31","0.30",
"BLOCK 1101","2019-07-16","22:00:00","30.60","30.74","30.46","70.82","0.00","0.07","17.84","151.66","1009.64","0.27",
"BLOCK 1101","2019-07-16","23:00:00","30.14","30.95","29.23","70.51","0.00","0.06","18.50","147.79","1010.19","0.27",
"BLOCK 1101","2019-07-17","00:00:00","28.98","29.32","28.28","69.40","0.00","0.03","9.99","148.40","1009.38","0.17",
"BLOCK 1101","2019-07-17","01:00:00","27.98","28.28","27.82","71.71","0.00","0.04","5.79","100.10","1009.10","0.09",
"BLOCK 1101","2019-07-17","02:00:00","28.02","28.12","27.75","63.88","0.00","0.08","6.18","105.55","1009.62","0.13",
"BLOCK 1101","2019-07-17","03:00:00","27.48","27.75","27.29","66.30","0.00","0.10","4.67","117.26","1010.24","0.09",
"BLOCK 1101","2019-07-17","04:00:00","27.33","27.45","27.23","68.43","0.00","0.12","5.27","190.05","1010.16","0.09",
"BLOCK 1101","2019-07-17","05:00:00","27.26","27.63","26.64","70.01","0.00","0.67","1.77","22.97","1010.35","0.01",
"BLOCK 1101","2019-07-17","06:00:00","27.67","28.55","27.02","73.21","0.00","53.89","3.87","357.89","1010.62","0.09",
"BLOCK 1101","2019-07-17","07:00:00","29.13","29.43","28.50","71.45","0.00","135.85","2.44","110.60","1011.11","0.12",
"BLOCK 1101","2019-07-17","08:00:00","30.59","32.44","29.32","65.42","0.00","265.15","2.28","127.56","1011.16","0.22",
"BLOCK 1101","2019-07-17","09:00:00","32.20","32.69","31.72","54.58","0.00","386.92","11.32","173.29","1011.20","0.49",
"BLOCK 1101","2019-07-17","10:00:00","32.26","33.06","31.70","50.92","0.00","350.32","14.75","188.85","1011.22","0.54",
"BLOCK 1101","2019-07-17","11:00:00","32.21","32.95","31.73","51.81","0.00","300.97","14.27","178.28","1011.35","0.51",
"BLOCK 1101","2019-07-17","12:00:00","31.94","32.28","31.65","56.33","0.00","273.30","13.75","171.38","1011.11","0.45",
"BLOCK 1101","2019-07-17","13:00:00","32.95","33.96","32.08","53.37","0.00","400.68","10.93","184.77","1010.53","0.51",
"BLOCK 1101","2019-07-17","14:00:00","33.68","34.49","33.01","51.96","0.00","426.40","12.45","209.11","1009.65","0.56",
"BLOCK 1101","2019-07-17","15:00:00","34.16","34.83","33.25","52.36","0.00","395.60","16.21","213.84","1009.02","0.60",
"BLOCK 1101","2019-07-17","16:00:00","33.32","33.96","32.81","56.08","0.00","268.02","15.31","217.40","1008.44","0.49",
"BLOCK 1101","2019-07-17","17:00:00","32.96","33.82","32.24","57.48","0.00","228.65","14.08","210.69","1008.10","0.44",
"BLOCK 1101","2019-07-17","18:00:00","31.96","32.38","31.53","59.39","0.00","66.66","10.38","208.41","1008.12","0.29",
"BLOCK 1101","2019-07-17","19:00:00","30.85","31.59","30.18","64.68","0.00","6.87","7.43","197.77","1008.45","0.17",
"BLOCK 1101","2019-07-17","20:00:00","29.88","30.26","29.55","70.52","0.00","0.04","5.25","215.58","1008.59","0.14",
"BLOCK 1101","2019-07-17","21:00:00","29.04","29.62","28.54","74.30","0.00","0.03","1.86","303.51","1009.01","0.06",
"BLOCK 1101","2019-07-17","22:00:00","29.14","29.28","28.88","74.97","0.00","0.04","1.32","82.06","1009.43","0.05",
"BLOCK 1101","2019-07-17","23:00:00","28.74","29.08","28.39","74.20","0.00","0.07","3.68","201.99","1009.34","0.09",
"BLOCK 1101","2019-07-18","00:00:00","28.53","28.67","28.40","77.55","0.00","0.09","5.17","224.18","1009.65","0.06",
"BLOCK 1101","2019-07-18","01:00:00","28.10","28.46","27.90","78.89","0.00","0.10","2.53","205.06","1009.47","0.02",
"BLOCK 1101","2019-07-18","02:00:00","27.73","27.96","27.44","80.25","0.00","0.09","1.78","326.79","1009.39","0.00",
"BLOCK 1101","2019-07-18","03:00:00","27.18","27.43","26.88","81.73","0.00","0.11","1.92","32.46","1008.51","0.00",
"BLOCK 1101","2019-07-18","04:00:00","26.87","27.32","26.33","80.78","0.00","0.08","1.83","67.73","1008.33","0",
"BLOCK 1101","2019-07-18","05:00:00","26.40","26.80","26.04","81.72","0.00","1.90","1.53","78.45","1008.48","0",
"BLOCK 1101","2019-07-18","06:00:00","27.34","29.44","26.14","79.55","0.00","80.80","0.49","278.19","1008.57","0.03",
"BLOCK 1101","2019-07-18","07:00:00","30.51","31.99","29.35","70.93","0.00","276.90","2.23","165.86","1008.79","0.22",
"BLOCK 1101","2019-07-18","08:00:00","33.41","34.37","31.87","55.46","0.00","467.20","3.15","219.38","1008.96","0.42",
"BLOCK 1101","2019-07-18","09:00:00","35.04","36.31","34.27","46.14","0.00","623.87","5.75","204.70","1008.91","0.63",
"BLOCK 1101","2019-07-18","10:00:00","36.49","37.65","35.16","42.67","0.00","722.67","6.39","247.18","1008.64","0.74",
"BLOCK 1101","2019-07-18","11:00:00","37.31","38.41","36.42","40.91","0.00","686.48","5.76","228.03","1008.52","0.72",
"BLOCK 1101","2019-07-18","12:00:00","37.29","38.82","35.93","43.76","0.00","753.15","20.99","212.59","1008.06","0.95",
"BLOCK 1101","2019-07-18","13:00:00","37.84","38.55","37.00","41.06","0.00","854.12","22.74","222.46","1007.42","1.00",
"BLOCK 1101","2019-07-18","14:00:00","36.59","38.26","35.49","42.84","0.00","329.45","22.76","233.57","1006.93","0.79",
"BLOCK 1101","2019-07-18","15:00:00","34.41","35.66","33.47","48.17","0.00","76.49","18.08","211.14","1006.71","0.53",
"BLOCK 1101","2019-07-18","16:00:00","33.01","33.52","32.45","52.72","0.00","38.36","14.20","211.23","1006.06","0.40",
"BLOCK 1101","2019-07-18","17:00:00","32.27","32.61","32.06","54.82","0.00","48.84","8.23","171.28","1005.94","0.27",
"BLOCK 1101","2019-07-18","18:00:00","31.82","32.17","31.38","58.70","0.00","28.21","6.17","152.64","1006.06","0.19",
"BLOCK 1101","2019-07-18","19:00:00","31.26","31.56","31.01","59.87","0.00","5.73","3.91","136.65","1005.95","0.11",
"BLOCK 1101","2019-07-18","20:00:00","30.72","31.11","30.38","60.48","0.00","0.07","4.18","127.32","1006.79","0.16",
"BLOCK 1101","2019-07-18","21:00:00","30.42","30.58","30.05","61.85","0.00","0.06","5.50","137.60","1007.40","0.18",
"BLOCK 1101","2019-07-18","22:00:00","29.86","30.07","29.57","65.83","0.00","0.04","5.57","142.27","1007.54","0.16",
"BLOCK 1101","2019-07-18","23:00:00","29.18","29.58","28.82","67.65","0.00","0.03","3.59","119.36","1007.50","0.12",
"BLOCK 1101","2019-07-19","00:00:00","28.89","29.02","28.78","68.63","0.00","0.06","2.75","130.00","1007.37","0.04",
"BLOCK 1101","2019-07-19","01:00:00","28.98","29.04","28.92","69.42","0.00","0.09","3.57","111.20","1007.53","0.06",
"BLOCK 1101","2019-07-19","02:00:00","28.53","29.06","26.91","73.56","0.10","0.10","4.13","95.10","1007.47","0.06",
"BLOCK 1101","2019-07-19","03:00:00","27.12","27.50","26.79","82.96","0.00","0.11","8.18","154.04","1006.87","0.07",
"BLOCK 1101","2019-07-19","04:00:00","26.73","27.08","26.36","86.93","0.00","0.10","0.86","47.75","1006.68","0",
"BLOCK 1101","2019-07-19","05:00:00","26.45","26.72","26.14","87.68","0.00","0.89","4.24","43.39","1006.96","0.02",
"BLOCK 1101","2019-07-19","06:00:00","26.73","28.14","26.13","88.25","0.00","58.52","3.36","71.11","1007.30","0.04",
"BLOCK 1101","2019-07-19","07:00:00","28.70","30.09","28.10","81.51","0.00","202.55","5.87","106.69","1007.69","0.17",
"BLOCK 1101","2019-07-19","08:00:00","31.52","32.64","30.09","67.30","0.00","535.30","8.15","120.80","1008.01","0.45",
"BLOCK 1101","2019-07-19","09:00:00","32.31","32.75","31.72","62.18","0.00","395.23","8.32","131.35","1008.38","0.41",
"BLOCK 1101","2019-07-19","10:00:00","33.10","34.06","32.39","60.17","0.00","561.77","10.96","161.74","1008.48","0.54",
"BLOCK 1101","2019-07-19","11:00:00","35.00","36.35","33.94","54.70","0.00","852.83","9.71","172.78","1008.14","0.76",
"BLOCK 1101","2019-07-19","12:00:00","35.71","36.74","34.97","53.02","0.00","774.35","14.88","175.26","1007.46","0.78",
"BLOCK 1101","2019-07-19","13:00:00","36.56","37.64","35.55","45.82","0.00","912.67","20.78","195.81","1006.65","0.96",
"BLOCK 1101","2019-07-19","14:00:00","35.84","37.45","34.61","45.38","0.00","476.18","20.73","206.24","1005.98","0.78",
"BLOCK 1101","2019-07-19","15:00:00","33.24","34.90","31.52","53.80","0.00","31.49","11.74","172.10","1006.58","0.35",
"BLOCK 1101","2019-07-19","16:00:00","28.77","31.84","26.93","73.82","0.00","12.41","7.14","100.44","1006.84","0.11",
"BLOCK 1101","2019-07-19","17:00:00","26.26","26.93","25.80","88.75","0.80","14.43","5.51","99.78","1006.28","0.03",
"BLOCK 1101","2019-07-19","18:00:00","25.91","26.11","25.76","89.12","0.00","15.89","3.23","107.64","1005.91","0.01",
"BLOCK 1101","2019-07-19","19:00:00","25.71","25.91","25.43","90.20","0.00","4.81","7.38","110.66","1006.54","0.03",
"BLOCK 1101","2019-07-19","20:00:00","25.34","25.47","25.26","90.07","0.00","0.09","6.44","105.44","1007.37","0.05",
"BLOCK 1101","2019-07-19","21:00:00","25.48","25.56","25.37","88.40","0.00","0.09","5.38","108.61","1007.87","0.05",
"BLOCK 1101","2019-07-19","22:00:00","25.63","25.78","25.38","87.97","0.00","0.09","4.86","109.38","1008.38","0.05",
"BLOCK 1101","2019-07-19","23:00:00","25.70","25.78","25.58","88.37","0.00","0.10","4.53","137.24","1008.35","0.05",
"BLOCK 1101","2019-07-20","00:00:00","25.50","25.76","25.27","89.72","0.00","0.09","6.17","111.52","1008.26","0.02",
"BLOCK 1101","2019-07-20","01:00:00","25.30","25.42","25.18","89.93","0.00","0.09","2.77","106.46","1007.76","0",
"BLOCK 1101","2019-07-20","02:00:00","25.35","25.54","25.27","89.52","0.00","0.07","2.68","96.26","1007.73","0",
"BLOCK 1101","2019-07-20","03:00:00","25.57","25.66","25.50","87.42","0.00","0.06","3.72","102.48","1007.73","0.01",
"BLOCK 1101","2019-07-20","04:00:00","25.54","25.80","25.25","88.22","0.20","0.07","4.29","106.79","1007.76","0.01",
"BLOCK 1101","2019-07-20","05:00:00","25.09","25.28","24.95","90.83","0.00","2.48","3.15","102.01","1007.72","0",
"BLOCK 1101","2019-07-20","06:00:00","25.77","26.99","24.88","89.65","0.00","84.26","3.40","60.86","1008.23","0.05",
"BLOCK 1101","2019-07-20","07:00:00","28.55","30.13","26.98","80.50","0.00","271.93","4.58","89.39","1008.86","0.20",
"BLOCK 1101","2019-07-20","08:00:00","31.03","31.91","30.06","66.08","0.00","454.47","6.78","117.25","1009.11","0.40",
"BLOCK 1101","2019-07-20","09:00:00","32.53","33.47","31.54","58.33","0.00","630.42","11.12","145.34","1009.24","0.58",
"BLOCK 1101","2019-07-20","10:00:00","33.88","35.11","32.75","53.99","0.00","711.50","13.45","154.12","1009.13","0.69",
"BLOCK 1101","2019-07-20","11:00:00","34.10","35.33","33.40","55.10","0.00","542.60","17.66","182.34","1008.95","0.64",
"BLOCK 1101","2019-07-20","12:00:00","34.68","36.27","33.51","53.96","0.00","798.20","22.21","190.13","1008.46","0.78",
"BLOCK 1101","2019-07-20","13:00:00","35.07","36.09","33.79","48.75","0.00","754.92","20.60","198.47","1007.93","0.83",
"BLOCK 1101","2019-07-20","14:00:00","35.43","36.39","34.72","47.04","0.00","782.40","22.63","199.70","1007.09","0.88",
"BLOCK 1101","2019-07-20","15:00:00","35.43","36.05","34.70","45.60","0.00","628.20","21.21","205.17","1006.23","0.83",
"BLOCK 1101","2019-07-20","16:00:00","35.10","36.22","34.27","46.65","0.00","450.12","20.63","212.21","1005.69","0.74",
"BLOCK 1101","2019-07-20","17:00:00","33.91","34.81","33.20","52.27","0.00","266.22","19.43","223.01","1005.55","0.57",
"BLOCK 1101","2019-07-20","18:00:00","32.57","33.49","31.88","59.21","0.00","123.76","14.94","213.57","1006.02","0.38",
"BLOCK 1101","2019-07-20","19:00:00","31.25","32.12","30.44","65.26","0.00","12.29","12.47","209.00","1006.20","0.25",
"BLOCK 1101","2019-07-20","20:00:00","29.98","30.52","29.55","73.98","0.00","0.06","7.62","184.32","1007.01","0.15",
"BLOCK 1101","2019-07-20","21:00:00","29.33","29.61","29.05","78.31","0.00","0.03","2.94","137.98","1008.04","0.07",
"BLOCK 1101","2019-07-20","22:00:00","28.64","29.13","28.29","79.93","0.00","0.04","1.90","53.07","1008.23","0.05",
"BLOCK 1101","2019-07-20","23:00:00","28.60","28.80","28.39","80.65","0.00","0.07","3.73","112.68","1008.63","0.07",
"BLOCK 1101","2019-07-21","00:00:00","28.23","28.52","27.91","81.08","0.00","0.09","5.46","152.29","1008.38","0.05",
"BLOCK 1101","2019-07-21","01:00:00","27.85","28.05","27.48","81.60","0.00","0.10","3.25","128.35","1008.50","0.02",
"BLOCK 1101","2019-07-21","02:00:00","27.45","27.62","27.14","81.08","0.00","0.12","4.39","147.33","1008.03","0.04",
"BLOCK 1101","2019-07-21","03:00:00","26.79","27.17","26.54","83.52","0.00","0.11","3.14","117.81","1007.92","0.01",
"BLOCK 1101","2019-07-21","04:00:00","26.87","27.17","26.71","84.58","0.00","0.08","5.76","125.50","1008.30","0.04",
"BLOCK 1101","2019-07-21","05:00:00","27.10","27.43","26.90","83.78","0.00","1.24","3.39","124.56","1009.09","0.02",
"BLOCK 1101","2019-07-21","06:00:00","27.78","28.36","27.41","79.38","0.00","32.26","6.19","120.66","1010.34","0.08",
"BLOCK 1101","2019-07-21","07:00:00","30.02","31.35","28.36","71.86","0.00","281.42","10.99","143.05","1010.73","0.30",
"BLOCK 1101","2019-07-21","08:00:00","31.77","32.58","30.84","59.51","0.00","469.92","19.10","164.70","1010.71","0.53",
"BLOCK 1101","2019-07-21","09:00:00","33.44","34.72","32.30","51.79","0.00","627.43","12.85","162.48","1010.56","0.66",
"BLOCK 1101","2019-07-21","10:00:00","34.94","36.03","34.07","44.90","0.00","768.85","12.69","155.35","1010.67","0.81",
