Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
"BLOCK 910 (CIANO)","2019-11-19","16:00:00","25.17","26.43","24.45","69.78","0.00","97.06","8.44","191.79","999.60","0.17",
"BLOCK 910 (CIANO)","2019-11-19","17:00:00","23.83","24.45","23.41","78.89","0.00","9.42","6.28","174.66","999.66","0.06",
"BLOCK 910 (CIANO)","2019-11-19","18:00:00","23.02","23.42","22.68","86.23","0.00","0.00","4.03","171.78","999.70","0.02",
"BLOCK 910 (CIANO)","2019-11-19","19:00:00","22.67","22.76","22.57","89.50","0.00","0.00","5.18","156.60","1000.00","0.02",
"BLOCK 910 (CIANO)","2019-11-19","20:00:00","22.48","22.59","22.37","89.82","0.00","0.00","8.39","146.34","1000.35","0.05",
"BLOCK 910 (CIANO)","2019-11-19","21:00:00","22.37","22.54","22.15","88.03","0.00","0.00","12.21","142.62","1000.25","0.07",
"BLOCK 910 (CIANO)","2019-11-19","22:00:00","21.31","22.29","19.68","89.77","9.10","0.00","9.04","177.55","1000.26","0.05",
"BLOCK 910 (CIANO)","2019-11-19","23:00:00","19.95","20.05","19.77","94.75","0.10","0.00","3.93","211.83","1000.17","0.02",
"BLOCK 910 (CIANO)","2019-11-20","00:00:00","19.78","20.27","19.08","86.12","0.00","0.00","3.30","212.68","1000.01","0.01",
"BLOCK 910 (CIANO)","2019-11-20","01:00:00","18.96","19.35","18.46","87.57","0.00","0.00","2.25","236.66","999.72","0.00",
"BLOCK 910 (CIANO)","2019-11-20","02:00:00","18.10","18.47","17.63","88.95","0.00","0.00","1.16","185.27","999.63","0",
"BLOCK 910 (CIANO)","2019-11-20","03:00:00","17.90","18.53","16.61","88.13","0.00","0.00","1.33","179.36","999.70","0",
"BLOCK 910 (CIANO)","2019-11-20","04:00:00","16.69","17.17","16.08","93.22","0.00","0.00","2.97","47.65","999.73","0",
"BLOCK 910 (CIANO)","2019-11-20","05:00:00","16.98","17.39","16.49","92.57","0.00","0.00","2.80","107.14","1000.16","0",
"BLOCK 910 (CIANO)","2019-11-20","06:00:00","17.52","17.89","17.11","93.83","0.00","0.83","6.24","123.19","1000.77","0",
"BLOCK 910 (CIANO)","2019-11-20","07:00:00","19.10","19.74","17.89","91.28","0.00","97.46","9.64","119.34","1001.35","0.05",
"BLOCK 910 (CIANO)","2019-11-20","08:00:00","20.33","20.90","19.61","88.78","0.00","130.75","12.66","122.31","1002.17","0.08",
"BLOCK 910 (CIANO)","2019-11-20","09:00:00","21.04","21.31","20.56","87.67","0.00","115.07","11.38","128.99","1002.65","0.08",
"BLOCK 910 (CIANO)","2019-11-20","10:00:00","21.49","23.06","20.53","86.95","0.00","223.88","11.78","128.60","1002.84","0.12",
"BLOCK 910 (CIANO)","2019-11-20","11:00:00","23.39","24.63","22.21","80.95","0.10","417.58","12.49","152.22","1002.55","0.23",
"BLOCK 910 (CIANO)","2019-11-20","12:00:00","25.12","26.22","24.49","67.27","0.00","601.47","12.16","195.37","1002.33","0.39",
"BLOCK 910 (CIANO)","2019-11-20","13:00:00","24.50","25.54","23.65","70.45","0.00","372.43","11.68","196.31","1001.87","0.28",
"BLOCK 910 (CIANO)","2019-11-20","14:00:00","25.30","25.94","24.25","66.00","0.00","487.93","13.38","189.77","1001.78","0.36",
"BLOCK 910 (CIANO)","2019-11-20","15:00:00","25.25","25.94","24.50","62.83","0.00","359.20","11.17","194.10","1001.91","0.33",
"BLOCK 910 (CIANO)","2019-11-20","16:00:00","24.39","25.09","23.41","67.30","0.00","195.13","10.44","175.92","1002.25","0.23",
"BLOCK 910 (CIANO)","2019-11-20","17:00:00","22.18","23.43","20.95","78.78","0.00","27.48","7.03","173.53","1002.14","0.07",
"BLOCK 910 (CIANO)","2019-11-20","18:00:00","20.34","20.97","19.46","87.37","0.00","0.00","5.41","164.47","1002.03","0.03",
"BLOCK 910 (CIANO)","2019-11-20","19:00:00","19.32","19.52","19.09","89.52","0.00","0.00","6.65","157.72","1002.11","0.02",
"BLOCK 910 (CIANO)","2019-11-20","20:00:00","18.74","19.35","18.45","92.43","0.00","0.00","6.37","137.34","1002.38","0.03",
"BLOCK 910 (CIANO)","2019-11-20","21:00:00","18.40","18.71","18.01","93.75","0.00","0.00","5.18","151.12","1002.56","0.02",
"BLOCK 910 (CIANO)","2019-11-20","22:00:00","17.88","18.03","17.73","94.90","0.00","0.00","3.76","134.76","1002.63","0.02",
"BLOCK 910 (CIANO)","2019-11-20","23:00:00","17.97","18.13","17.86","94.63","0.00","0.00","6.47","118.30","1002.53","0.02",
"BLOCK 910 (CIANO)","2019-11-21","00:00:00","18.85","19.11","18.13","92.35","0.00","0.00","9.39","118.12","1002.49","0.02",
"BLOCK 910 (CIANO)","2019-11-21","01:00:00","18.85","19.09","18.68","93.95","0.90","0.00","10.08","140.43","1002.63","0.02",
"BLOCK 910 (CIANO)","2019-11-21","02:00:00","18.90","19.06","18.74","94.87","0.10","0.00","8.92","129.76","1002.51","0.01",
"BLOCK 910 (CIANO)","2019-11-21","03:00:00","18.31","18.78","17.97","95.33","0.00","0.00","8.64","126.53","1002.55","0.01",
"BLOCK 910 (CIANO)","2019-11-21","04:00:00","17.91","18.07","17.67","95.75","0.00","0.00","6.83","134.55","1002.92","0.00",
"BLOCK 910 (CIANO)","2019-11-21","05:00:00","17.61","17.94","17.28","95.58","0.00","0.00","5.42","135.51","1003.26","0",
"BLOCK 910 (CIANO)","2019-11-21","06:00:00","17.15","17.41","16.86","95.52","0.00","1.19","6.05","149.37","1003.78","0",
"BLOCK 910 (CIANO)","2019-11-21","07:00:00","17.87","19.02","16.87","94.53","0.10","113.99","6.55","121.53","1004.41","0.04",
"BLOCK 910 (CIANO)","2019-11-21","08:00:00","20.41","22.14","18.89","89.32","0.00","284.75","11.82","130.23","1005.15","0.12",
"BLOCK 910 (CIANO)","2019-11-21","09:00:00","23.11","24.25","21.89","81.49","0.00","456.25","13.39","143.52","1006.02","0.24",
"BLOCK 910 (CIANO)","2019-11-21","10:00:00","24.79","25.70","23.96","69.74","0.00","613.92","12.86","176.25","1006.29","0.38",
"BLOCK 910 (CIANO)","2019-11-21","11:00:00","25.28","26.11","24.54","63.01","0.00","540.57","11.29","192.59","1006.04","0.40",
"BLOCK 910 (CIANO)","2019-11-21","12:00:00","25.81","26.40","25.04","59.40","0.00","673.77","13.82","180.45","1005.39","0.48",
"BLOCK 910 (CIANO)","2019-11-21","13:00:00","26.15","26.58","25.24","58.52","0.00","659.55","12.57","196.29","1004.73","0.48",
"BLOCK 910 (CIANO)","2019-11-21","14:00:00","26.18","26.83","25.06","57.52","0.00","533.35","11.53","201.15","1004.71","0.44",
"BLOCK 910 (CIANO)","2019-11-21","15:00:00","25.52","26.15","24.39","61.08","0.00","360.22","11.22","217.57","1004.74","0.34",
"BLOCK 910 (CIANO)","2019-11-21","16:00:00","24.97","25.69","23.90","63.42","0.00","198.00","8.96","204.88","1005.04","0.24",
"BLOCK 910 (CIANO)","2019-11-21","17:00:00","22.61","23.90","21.57","74.12","0.00","26.56","5.57","202.81","1005.15","0.07",
"BLOCK 910 (CIANO)","2019-11-21","18:00:00","20.79","21.59","20.24","82.51","0.00","0.00","3.40","204.42","1005.15","0.02",
"BLOCK 910 (CIANO)","2019-11-21","19:00:00","19.18","20.24","18.21","88.13","0.00","0.00","1.05","137.68","1005.36","0",
"BLOCK 910 (CIANO)","2019-11-21","20:00:00","18.39","18.83","17.71","92.32","0.00","0.00","2.51","359.96","1005.80","0.02",
"BLOCK 910 (CIANO)","2019-11-21","21:00:00","17.64","18.81","16.83","92.55","0.00","0.00","2.19","36.41","1006.05","0.02",
"BLOCK 910 (CIANO)","2019-11-21","22:00:00","16.95","17.15","16.80","95.57","0.00","0.00","0.73","72.23","1006.22","0.01",
"BLOCK 910 (CIANO)","2019-11-21","23:00:00","16.99","17.39","16.43","95.92","0.00","0.00","1.47","56.85","1005.97","0.01",
"BLOCK 910 (CIANO)","2019-11-22","00:00:00","16.64","16.95","16.23","95.07","0.00","0.00","2.87","118.07","1005.79","0",
"BLOCK 910 (CIANO)","2019-11-22","01:00:00","15.40","16.26","14.96","95.73","0.00","0.00","2.27","43.97","1005.46","0",
"BLOCK 910 (CIANO)","2019-11-22","02:00:00","15.23","15.61","14.78","96.00","0.00","0.00","2.38","12.17","1005.47","0",
"BLOCK 910 (CIANO)","2019-11-22","03:00:00","15.55","15.65","15.43","95.35","0.00","0.00","3.37","315.33","1005.38","0",
"BLOCK 910 (CIANO)","2019-11-22","04:00:00","15.48","15.66","15.25","94.77","0.00","0.00","5.09","327.34","1005.23","0",
"BLOCK 910 (CIANO)","2019-11-22","05:00:00","15.03","15.55","14.11","94.87","0.00","0.00","5.08","17.76","1005.35","0",
"BLOCK 910 (CIANO)","2019-11-22","06:00:00","15.26","15.45","15.09","94.98","0.00","1.52","6.02","355.54","1005.74","0",
"BLOCK 910 (CIANO)","2019-11-22","07:00:00","16.20","17.15","15.28","93.48","0.00","118.95","6.97","345.42","1006.17","0.04",
"BLOCK 910 (CIANO)","2019-11-22","08:00:00","18.56","19.75","17.07","86.10","0.00","292.93","8.81","335.98","1006.87","0.13",
"BLOCK 910 (CIANO)","2019-11-22","09:00:00","20.63","21.97","19.56","76.41","0.00","462.37","9.20","330.91","1007.56","0.25",
"BLOCK 910 (CIANO)","2019-11-22","10:00:00","22.98","24.50","21.73","64.76","0.00","598.02","8.92","345.76","1007.59","0.38",
"BLOCK 910 (CIANO)","2019-11-22","11:00:00","25.09","26.64","23.81","51.94","0.00","679.13","5.82","333.50","1007.12","0.49",
"BLOCK 910 (CIANO)","2019-11-22","12:00:00","26.04","26.84","25.34","46.28","0.00","696.08","4.83","335.79","1006.25","0.53",
"BLOCK 910 (CIANO)","2019-11-22","13:00:00","26.61","27.36","25.92","44.03","0.00","648.37","6.12","294.57","1005.34","0.53",
"BLOCK 910 (CIANO)","2019-11-22","14:00:00","26.85","27.29","26.37","43.01","0.00","537.23","6.33","280.97","1004.63","0.48",
"BLOCK 910 (CIANO)","2019-11-22","15:00:00","26.84","27.40","26.44","42.85","0.00","383.13","5.60","269.40","1004.54","0.39",
"BLOCK 910 (CIANO)","2019-11-22","16:00:00","26.25","27.19","24.46","44.50","0.00","191.45","6.94","243.07","1004.48","0.31",
"BLOCK 910 (CIANO)","2019-11-22","17:00:00","22.26","24.42","20.70","58.11","0.00","19.48","10.58","266.99","1004.42","0.19",
"BLOCK 910 (CIANO)","2019-11-22","18:00:00","19.83","20.70","19.20","68.15","0.00","0.00","7.83","285.26","1004.58","0.11",
"BLOCK 910 (CIANO)","2019-11-22","19:00:00","18.60","19.22","18.01","74.04","0.00","0.00","5.70","278.39","1004.72","0.07",
"BLOCK 910 (CIANO)","2019-11-22","20:00:00","17.58","18.06","17.13","78.74","0.00","0.00","3.31","280.00","1004.83","0.05",
"BLOCK 910 (CIANO)","2019-11-22","21:00:00","16.51","17.14","16.13","84.12","0.00","0.00","1.27","307.01","1004.97","0.02",
"BLOCK 910 (CIANO)","2019-11-22","22:00:00","16.10","16.46","15.44","84.37","0.00","0.00","3.81","285.67","1004.93","0.04",
"BLOCK 910 (CIANO)","2019-11-22","23:00:00","15.06","15.44","14.52","85.85","0.00","0.00","4.63","301.30","1004.94","0.04",
"BLOCK 910 (CIANO)","2019-11-23","00:00:00","14.52","14.73","14.28","88.40","0.00","0.00","5.48","317.08","1004.83","0.02",
"BLOCK 910 (CIANO)","2019-11-23","01:00:00","14.18","14.32","13.99","89.95","0.00","0.00","5.09","317.00","1004.52","0.01",
"BLOCK 910 (CIANO)","2019-11-23","02:00:00","13.82","14.20","13.43","90.08","0.00","0.00","4.20","299.32","1004.33","0.01",
"BLOCK 910 (CIANO)","2019-11-23","03:00:00","13.07","13.44","12.72","90.52","0.00","0.00","4.40","295.21","1004.17","0.01",
"BLOCK 910 (CIANO)","2019-11-23","04:00:00","12.38","12.79","12.22","90.77","0.00","0.00","4.39","311.23","1004.22","0.00",
"BLOCK 910 (CIANO)","2019-11-23","05:00:00","12.55","12.65","12.38","88.38","0.00","0.00","4.74","325.98","1004.12","0.01",
"BLOCK 910 (CIANO)","2019-11-23","06:00:00","13.02","13.35","12.56","89.05","0.00","1.84","3.81","319.06","1004.52","0",
"BLOCK 910 (CIANO)","2019-11-23","07:00:00","12.50","13.02","12.18","89.65","0.00","40.40","4.07","290.20","1005.04","0.01",
"BLOCK 910 (CIANO)","2019-11-23","08:00:00","15.20","17.68","12.24","84.67","0.00","278.57","5.56","316.94","1005.92","0.12",
"BLOCK 910 (CIANO)","2019-11-23","09:00:00","19.82","21.63","17.63","67.00","0.00","478.33","8.26","334.04","1006.58","0.28",
"BLOCK 910 (CIANO)","2019-11-23","10:00:00","22.71","23.38","21.49","54.11","0.00","585.72","8.18","342.37","1006.55","0.41",
"BLOCK 910 (CIANO)","2019-11-23","11:00:00","24.21","25.45","22.59","51.23","0.00","622.90","8.52","318.99","1006.33","0.46",
"BLOCK 910 (CIANO)","2019-11-23","12:00:00","25.59","26.20","25.11","48.71","0.00","677.33","8.63","294.64","1005.54","0.52",
"BLOCK 910 (CIANO)","2019-11-23","13:00:00","26.23","26.96","25.54","45.55","0.00","485.97","7.79","280.80","1004.41","0.46",
"BLOCK 910 (CIANO)","2019-11-23","14:00:00","26.63","27.37","26.16","44.06","0.00","386.10","7.10","293.17","1003.73","0.41",
"BLOCK 910 (CIANO)","2019-11-23","15:00:00","26.93","27.69","26.16","43.36","0.00","424.87","9.76","284.70","1003.59","0.47",
"BLOCK 910 (CIANO)","2019-11-23","16:00:00","24.53","26.19","23.42","51.66","0.00","101.05","7.43","287.46","1003.46","0.23",
"BLOCK 910 (CIANO)","2019-11-23","17:00:00","22.54","23.41","21.69","58.71","0.00","10.41","4.50","280.54","1003.38","0.10",
"BLOCK 910 (CIANO)","2019-11-23","18:00:00","20.82","21.70","20.10","66.28","0.00","0.00","4.18","270.50","1003.59","0.07",
"BLOCK 910 (CIANO)","2019-11-23","19:00:00","19.70","20.10","19.38","71.61","0.00","0.00","4.40","257.36","1003.64","0.06",
"BLOCK 910 (CIANO)","2019-11-23","20:00:00","19.18","19.42","18.88","75.81","0.00","0.00","2.90","274.11","1004.36","0.06",
"BLOCK 910 (CIANO)","2019-11-23","21:00:00","18.75","19.16","18.46","78.69","0.00","0.00","2.89","340.88","1004.69","0.05",
"BLOCK 910 (CIANO)","2019-11-23","22:00:00","17.20","18.55","16.50","84.34","0.00","0.00","1.70","52.32","1004.72","0.03",
"BLOCK 910 (CIANO)","2019-11-23","23:00:00","16.59","16.91","16.40","89.33","0.00","0.00","0.30","135.61","1004.47","0.01",
"BLOCK 910 (CIANO)","2019-11-24","00:00:00","16.20","16.90","15.81","90.93","0.00","0.00","2.63","182.43","1004.45","0",
"BLOCK 910 (CIANO)","2019-11-24","01:00:00","16.46","16.80","15.94","87.50","0.00","0.00","3.00","171.66","1004.44","0.01",
"BLOCK 910 (CIANO)","2019-11-24","02:00:00","15.82","16.16","15.27","88.52","0.00","0.00","1.12","272.08","1004.24","0",
"BLOCK 910 (CIANO)","2019-11-24","03:00:00","14.84","15.34","14.13","92.03","0.00","0.00","1.87","159.29","1003.89","0",
"BLOCK 910 (CIANO)","2019-11-24","04:00:00","14.81","15.18","14.28","93.55","0.00","0.00","2.44","248.65","1003.96","0",
"BLOCK 910 (CIANO)","2019-11-24","05:00:00","14.64","15.22","13.80","92.45","0.00","0.00","0.59","205.67","1004.39","0",
"BLOCK 910 (CIANO)","2019-11-24","06:00:00","13.90","14.32","13.59","93.90","0.00","0.94","2.81","18.25","1004.93","0",
"BLOCK 910 (CIANO)","2019-11-24","07:00:00","14.25","15.58","13.59","93.25","0.00","49.46","4.04","31.61","1005.17","0.01",
"BLOCK 910 (CIANO)","2019-11-24","08:00:00","17.62","19.56","15.56","85.71","0.00","216.17","3.98","21.26","1005.81","0.10",
"BLOCK 910 (CIANO)","2019-11-24","09:00:00","21.32","23.33","19.57","70.55","0.00","390.72","4.54","346.44","1006.79","0.24",
"BLOCK 910 (CIANO)","2019-11-24","10:00:00","24.02","24.85","23.27","56.87","0.00","439.42","3.78","339.22","1006.88","0.32",
"BLOCK 910 (CIANO)","2019-11-24","11:00:00","24.78","25.66","24.05","54.37","0.00","419.40","5.31","322.36","1006.34","0.34",
"BLOCK 910 (CIANO)","2019-11-24","12:00:00","26.38","27.06","25.33","48.27","0.00","566.60","6.80","322.96","1005.32","0.47",
"BLOCK 910 (CIANO)","2019-11-24","13:00:00","26.68","27.20","26.40","48.54","0.00","401.43","7.25","293.41","1004.07","0.40",
"BLOCK 910 (CIANO)","2019-11-24","14:00:00","26.75","27.30","26.44","47.69","0.00","365.33","7.88","289.54","1003.18","0.40",
"BLOCK 910 (CIANO)","2019-11-24","15:00:00","26.42","27.03","25.74","48.21","0.00","241.62","7.19","293.71","1002.59","0.32",
"BLOCK 910 (CIANO)","2019-11-24","16:00:00","25.72","26.52","24.93","50.26","0.00","153.87","7.08","293.80","1002.42","0.26",
"BLOCK 910 (CIANO)","2019-11-24","17:00:00","22.94","24.93","21.72","60.42","0.00","8.32","3.74","280.69","1002.22","0.07",
"BLOCK 910 (CIANO)","2019-11-24","18:00:00","21.24","21.75","20.60","65.46","0.00","0.00","5.05","261.42","1001.95","0.09",
"BLOCK 910 (CIANO)","2019-11-24","19:00:00","20.45","20.77","20.22","75.73","0.00","0.00","8.14","270.16","1002.40","0.09",
"BLOCK 910 (CIANO)","2019-11-24","20:00:00","20.09","20.31","19.90","81.25","0.00","0.00","7.97","268.44","1003.00","0.08",
"BLOCK 910 (CIANO)","2019-11-24","21:00:00","19.82","20.01","19.60","83.83","0.00","0.00","6.41","284.33","1003.02","0.06",
"BLOCK 910 (CIANO)","2019-11-24","22:00:00","19.34","19.82","18.80","85.22","0.00","0.00","2.97","302.94","1003.05","0.04",
"BLOCK 910 (CIANO)","2019-11-24","23:00:00","17.91","18.88","17.32","90.02","0.00","0.00","0.96","202.09","1002.74","0.02",
"BLOCK 910 (CIANO)","2019-11-25","00:00:00","18.51","18.74","18.07","88.98","0.00","0.00","2.94","348.38","1002.10","0.00",
"BLOCK 910 (CIANO)","2019-11-25","01:00:00","18.18","18.35","17.98","90.50","0.00","0.00","3.77","70.99","1001.44","0.01",
"BLOCK 910 (CIANO)","2019-11-25","02:00:00","18.09","18.57","17.85","88.45","0.00","0.00","1.83","35.57","1000.98","0",
"BLOCK 910 (CIANO)","2019-11-25","03:00:00","18.43","18.56","18.24","87.72","0.00","0.00","5.94","276.57","1001.40","0.03",
"BLOCK 910 (CIANO)","2019-11-25","04:00:00","18.44","18.70","18.25","88.17","0.00","0.00","5.17","281.39","1001.64","0.02",
"BLOCK 910 (CIANO)","2019-11-25","05:00:00","18.29","18.40","18.13","85.70","0.00","0.00","3.82","306.29","1001.48","0.02",
"BLOCK 910 (CIANO)","2019-11-25","06:00:00","18.37","18.65","17.99","82.18","0.00","0.31","3.24","336.77","1001.26","0.01",
"BLOCK 910 (CIANO)","2019-11-25","07:00:00","17.97","18.23","17.75","85.28","0.00","14.71","4.43","278.88","1002.05","0.02",
"BLOCK 910 (CIANO)","2019-11-25","08:00:00","19.29","20.48","18.03","77.66","0.00","118.46","10.22","3.22","1001.51","0.12",
"BLOCK 910 (CIANO)","2019-11-25","09:00:00","22.16","23.62","20.50","63.72","0.00","282.73","12.74","6.74","1001.66","0.27",
"BLOCK 910 (CIANO)","2019-11-25","10:00:00","23.43","24.01","22.88","55.91","0.00","184.37","7.71","351.95","1001.94","0.24",
"BLOCK 910 (CIANO)","2019-11-25","11:00:00","24.01","24.51","23.73","53.39","0.00","190.77","8.24","336.07","1001.84","0.27",
"BLOCK 910 (CIANO)","2019-11-25","12:00:00","25.20","25.99","24.51","51.23","0.00","319.28","8.94","332.06","1000.87","0.35",
"BLOCK 910 (CIANO)","2019-11-25","13:00:00","24.83","25.66","24.16","56.44","0.00","251.80","10.85","299.63","1000.81","0.31",
"BLOCK 910 (CIANO)","2019-11-25","14:00:00","22.99","24.17","21.36","63.26","0.00","63.76","9.88","310.02","999.96","0.18",
"BLOCK 910 (CIANO)","2019-11-25","15:00:00","20.75","21.37","20.37","72.64","0.00","41.09","8.16","297.77","999.94","0.10",
"BLOCK 910 (CIANO)","2019-11-25","16:00:00","20.00","20.42","19.69","81.54","0.40","27.11","6.88","318.36","1000.24","0.05",
"BLOCK 910 (CIANO)","2019-11-25","17:00:00","19.82","20.02","19.64","87.78","0.00","2.12","3.95","281.37","1000.74","0.00",
"BLOCK 910 (CIANO)","2019-11-25","18:00:00","19.34","19.67","19.04","90.58","0.30","0.00","4.85","312.00","1001.12","0.01",
"BLOCK 910 (CIANO)","2019-11-25","19:00:00","18.96","19.05","18.88","93.25","0.30","0.00","1.67","50.49","1001.45","0",
"BLOCK 910 (CIANO)","2019-11-25","20:00:00","18.81","18.97","18.63","94.60","0.10","0.00","9.04","135.88","1001.35","0.03",
"BLOCK 910 (CIANO)","2019-11-25","21:00:00","18.49","18.65","18.28","94.45","0.20","0.00","11.53","136.88","1001.06","0.03",
"BLOCK 910 (CIANO)","2019-11-25","22:00:00","18.31","18.43","18.19","94.68","0.10","0.00","12.66","133.80","1000.77","0.03",
"BLOCK 910 (CIANO)","2019-11-25","23:00:00","18.36","18.43","18.26","94.42","0.00","0.00","16.23","130.54","1000.35","0.03",
"BLOCK 910 (CIANO)","2019-11-26","00:00:00","18.19","18.31","18.05","94.38","0.00","0.00","14.30","123.87","999.91","0.02",
"BLOCK 910 (CIANO)","2019-11-26","01:00:00","18.08","18.16","17.95","93.95","0.00","0.00","15.82","112.88","999.35","0.02",
"BLOCK 910 (CIANO)","2019-11-26","02:00:00","17.74","17.99","17.55","94.02","0.00","0.00","11.42","117.99","999.31","0.02",
"BLOCK 910 (CIANO)","2019-11-26","03:00:00","17.48","17.59","17.32","93.77","0.00","0.00","10.41","116.61","999.49","0.02",
"BLOCK 910 (CIANO)","2019-11-26","04:00:00","17.09","17.40","16.87","93.73","0.00","0.00","6.21","123.85","999.91","0.01",
"BLOCK 910 (CIANO)","2019-11-26","05:00:00","17.28","17.41","17.06","94.42","0.00","0.00","8.44","140.65","1000.57","0.01",
"BLOCK 910 (CIANO)","2019-11-26","06:00:00","17.43","17.58","17.33","93.48","0.00","0.32","12.84","121.05","1000.91","0.01",
"BLOCK 910 (CIANO)","2019-11-26","07:00:00","17.63","18.04","17.45","92.60","0.00","27.57","14.06","109.56","1001.62","0.03",
"BLOCK 910 (CIANO)","2019-11-26","08:00:00","18.64","19.18","18.01","91.87","0.00","111.79","16.61","113.22","1002.25","0.05",
"BLOCK 910 (CIANO)","2019-11-26","09:00:00","19.79","20.52","19.15","89.88","0.00","174.95","18.34","117.97","1002.99","0.08",
"BLOCK 910 (CIANO)","2019-11-26","10:00:00","20.32","20.73","20.00","88.72","0.00","195.38","19.96","130.37","1003.03","0.10",
"BLOCK 910 (CIANO)","2019-11-26","11:00:00","20.65","21.45","20.14","85.75","0.00","210.35","18.64","133.84","1002.61","0.12",
"BLOCK 910 (CIANO)","2019-11-26","12:00:00","21.04","21.43","20.83","85.25","0.00","186.45","17.64","131.26","1002.08","0.12",
"BLOCK 910 (CIANO)","2019-11-26","13:00:00","21.51","21.97","20.95","84.20","0.00","155.53","15.43","142.33","1001.57","0.12",
"BLOCK 910 (CIANO)","2019-11-26","14:00:00","20.77","21.68","19.85","87.75","0.00","98.03","12.40","155.44","1001.27","0.07",
"BLOCK 910 (CIANO)","2019-11-26","15:00:00","19.95","20.46","19.40","90.53","0.00","54.32","6.14","170.65","1001.19","0.03",
"BLOCK 910 (CIANO)","2019-11-26","16:00:00","19.74","20.13","19.42","92.08","0.00","37.59","3.08","182.63","1001.14","0.01",
"BLOCK 910 (CIANO)","2019-11-26","17:00:00","19.59","20.14","19.22","91.82","0.00","5.33","4.52","188.30","1001.31","0",
"BLOCK 910 (CIANO)","2019-11-26","18:00:00","19.13","19.26","18.89","93.62","0.00","0.00","3.72","175.86","1001.30","0",
"BLOCK 910 (CIANO)","2019-11-26","19:00:00","18.92","19.02","18.77","93.68","0.00","0.00","6.72","154.61","1001.30","0.01",
"BLOCK 910 (CIANO)","2019-11-26","20:00:00","18.71","18.80","18.63","94.85","0.00","0.00","5.34","139.39","1001.49","0.02",
"BLOCK 910 (CIANO)","2019-11-26","21:00:00","18.42","18.71","18.13","95.20","0.00","0.00","5.34","114.86","1001.39","0.02",
"BLOCK 910 (CIANO)","2019-11-26","22:00:00","18.18","18.31","18.04","95.38","0.00","0.00","4.41","63.98","1001.63","0.02",
"BLOCK 910 (CIANO)","2019-11-26","23:00:00","17.95","18.11","17.73","95.47","0.00","0.00","4.23","46.02","1001.73","0.02",
"BLOCK 910 (CIANO)","2019-11-27","00:00:00","17.55","17.74","17.33","95.58","0.00","0.00","3.77","88.08","1001.16","0",
"BLOCK 910 (CIANO)","2019-11-27","01:00:00","18.06","18.27","17.70","95.08","0.00","0.00","4.32","63.85","1000.96","0",
"BLOCK 910 (CIANO)","2019-11-27","02:00:00","18.30","18.40","18.21","94.42","0.30","0.00","5.55","62.96","1000.40","0.00",
"BLOCK 910 (CIANO)","2019-11-27","03:00:00","18.32","18.43","18.22","94.30","3.30","0.00","4.60","77.43","1000.02","0.00",
"BLOCK 910 (CIANO)","2019-11-27","04:00:00","18.26","18.38","18.19","94.27","2.90","0.00","10.81","92.28","999.29","0.01",
"BLOCK 910 (CIANO)","2019-11-27","05:00:00","18.47","18.56","18.36","94.20","0.20","0.00","12.66","101.13","998.97","0.02",
"BLOCK 910 (CIANO)","2019-11-27","06:00:00","18.62","18.70","18.53","94.72","0.80","0.08","12.14","119.83","999.35","0.01",
"BLOCK 910 (CIANO)","2019-11-27","07:00:00","18.60","18.64","18.53","95.05","5.40","3.64","14.66","115.46","999.84","0.01",
"BLOCK 910 (CIANO)","2019-11-27","08:00:00","18.69","18.87","18.53","95.18","2.10","29.23","12.57","100.95","1000.23","0.01",
"BLOCK 910 (CIANO)","2019-11-27","09:00:00","18.97","19.09","18.83","94.93","2.30","32.15","14.84","107.67","1000.56","0.02",
"BLOCK 910 (CIANO)","2019-11-27","10:00:00","19.44","19.99","19.04","94.42","0.40","112.25","17.96","121.06","999.99","0.04",
"BLOCK 910 (CIANO)","2019-11-27","11:00:00","19.99","20.10","19.86","93.97","0.00","109.67","22.79","136.79","999.63","0.05",
"BLOCK 910 (CIANO)","2019-11-27","12:00:00","19.76","20.00","19.60","95.08","1.40","59.98","23.38","143.36","999.11","0.03",
"BLOCK 910 (CIANO)","2019-11-27","13:00:00","19.83","19.96","19.72","95.38","1.10","60.34","28.10","142.67","998.28","0.03",
"BLOCK 910 (CIANO)","2019-11-27","14:00:00","19.87","19.94","19.82","95.63","1.30","40.32","29.19","133.09","997.20","0.03",
"BLOCK 910 (CIANO)","2019-11-27","15:00:00","19.97","20.08","19.84","94.90","0.10","46.77","34.57","127.55","996.35","0.03",
"BLOCK 910 (CIANO)","2019-11-27","16:00:00","19.68","19.88","19.39","93.55","0.00","15.69","30.61","128.19","996.37","0.04",
"BLOCK 910 (CIANO)","2019-11-27","17:00:00","18.99","19.40","18.86","94.42","1.30","1.48","29.84","124.28","996.93","0.03",
"BLOCK 910 (CIANO)","2019-11-27","18:00:00","19.03","19.24","18.94","94.62","0.00","0.00","26.97","116.26","996.34","0.03",
"BLOCK 910 (CIANO)","2019-11-27","19:00:00","19.44","19.64","19.23","93.12","0.00","0.00","19.45","122.75","997.04","0.03",
"BLOCK 910 (CIANO)","2019-11-27","20:00:00","19.75","20.42","19.42","92.32","0.10","0.00","19.11","126.41","997.41","0.05",
